scaffold,start,end,mid,sites,pi_roumanicus,pi_europaeus,dxy_roumanicus_europaeus,Fst_roumanicus_europaeus
NW_006803984.1,2397448,5428485,3819918,142,0.0459,0.0865,0.4583,0.7549
NW_006803984.1,2600017,5636470,4005266,143,0.0363,0.0923,0.4671,0.7694
NW_006803984.1,2829680,6027977,4362268,150,0.0362,0.1014,0.445,0.7458
NW_006803984.1,3003082,6160149,4521903,145,0.0434,0.095,0.4376,0.7369
NW_006803985.1,11594,2025779,994341,123,0.0787,0.088,0.3238,0.5888
NW_006803985.1,181700,2163479,1201205,118,0.0832,0.0907,0.3351,0.5858
NW_006803985.1,256500,2285012,1377457,119,0.0653,0.0922,0.3321,0.6198
NW_006803985.1,397833,2447992,1516820,124,0.0699,0.0899,0.3366,0.6176
NW_006803985.1,657048,2698755,1718233,120,0.0652,0.0949,0.341,0.6236
NW_006803985.1,830479,2926401,1876478,130,0.0666,0.0962,0.3516,0.6275
NW_006803985.1,1210503,3217241,2150474,121,0.0646,0.0902,0.3814,0.6655
NW_006803985.1,1315632,3427623,2322641,125,0.0725,0.0829,0.3693,0.6512
NW_006803985.1,1548783,3571300,2486438,121,0.0731,0.09,0.3754,0.6435
NW_006803985.1,1728271,3793879,2700253,125,0.07,0.0911,0.3554,0.632
NW_006803985.1,1903314,4015461,2910523,126,0.0761,0.0888,0.3582,0.6251
NW_006803985.1,2052339,4321257,3154249,128,0.0755,0.0767,0.3689,0.6546
NW_006803985.1,2169492,4724488,3365952,139,0.0792,0.0779,0.3604,0.6378
NW_006803985.1,2291833,4869983,3543002,136,0.0783,0.0796,0.368,0.6431
NW_006803985.1,2461626,5170416,3812043,140,0.0666,0.085,0.4004,0.6829
NW_006803985.1,2707649,5410764,3976650,139,0.0622,0.08,0.4157,0.709
NW_006803985.1,2954872,5627448,4258537,135,0.0557,0.083,0.4103,0.7146
NW_006803985.1,3227000,5882259,4502758,134,0.0552,0.0916,0.3965,0.6934
NW_006803985.1,3428231,6190478,4699142,134,0.0519,0.095,0.4045,0.7004
NW_006803985.1,3574710,6269524,4819854,130,0.0512,0.0864,0.4035,0.7146
NW_006803986.1,12816,2689906,1293012,124,0.0454,0.0967,0.4171,0.7188
NW_006803986.1,187084,2866283,1522355,125,0.0486,0.087,0.3954,0.7142
NW_006803986.1,390427,3025460,1777625,123,0.0485,0.0882,0.3589,0.6878
NW_006803986.1,769528,3289323,2084272,122,0.0487,0.0752,0.3449,0.7002
NW_006803986.1,1120031,3551406,2313596,127,0.0549,0.0755,0.3419,0.6821
NW_006803986.1,1342428,3736220,2521483,129,0.0558,0.0802,0.3406,0.6705
NW_006803986.1,1539693,3953901,2823484,125,0.0448,0.0712,0.365,0.7304
NW_006803986.1,1695064,4161109,3001868,123,0.0402,0.071,0.375,0.748
NW_006803986.1,1927065,4353942,3195102,120,0.0434,0.0733,0.3932,0.7471
NW_006803986.1,2199971,4567062,3424827,121,0.0449,0.0663,0.3871,0.7523
NW_006803986.1,2470670,4746105,3614085,127,0.0524,0.0686,0.3764,0.7244
NW_006803986.1,2694282,4923124,3838853,133,0.0491,0.0701,0.3582,0.7177
NW_006803986.1,2870829,5146795,4023124,133,0.046,0.073,0.3724,0.7291
NW_006803986.1,3050736,5523909,4220138,133,0.0399,0.0839,0.361,0.7171
NW_006803986.1,3305147,5838467,4517543,136,0.0418,0.0842,0.3693,0.7177
NW_006803986.1,3555646,5998182,4750758,131,0.0387,0.0902,0.3652,0.7116
NW_006803986.1,3761836,6208970,4946786,126,0.0346,0.0994,0.3891,0.721
NW_006803987.1,10353,2653712,1322728,129,0.0447,0.0982,0.3854,0.698
NW_006803987.1,245677,2794545,1488521,123,0.0463,0.1012,0.3869,0.6908
NW_006803987.1,489418,2922159,1698754,119,0.0553,0.0971,0.3818,0.6743
NW_006803987.1,662354,3114290,1893527,118,0.0618,0.1036,0.3786,0.6481
NW_006803987.1,942041,3204356,2039019,114,0.0653,0.1086,0.3753,0.6304
NW_006803987.1,1110095,3407964,2240074,114,0.0639,0.1191,0.3871,0.6264
NW_006803987.1,1238958,3544636,2475721,111,0.0741,0.1207,0.3751,0.5941
NW_006803987.1,1502246,3788818,2731683,117,0.0737,0.1153,0.3883,0.614
NW_006803987.1,1811475,3924587,2948913,108,0.0688,0.1186,0.4224,0.6442
NW_006803987.1,2214259,4140581,3214289,106,0.0624,0.1286,0.4119,0.6344
NW_006803987.1,2501888,4380842,3447396,106,0.0649,0.1212,0.4197,0.6458
NW_006803987.1,2665046,4633563,3637644,105,0.0646,0.1192,0.4035,0.6375
NW_006803987.1,2805427,4772606,3764758,107,0.0591,0.1185,0.401,0.6474
NW_006803987.1,2925877,4939863,3962040,115,0.0501,0.1208,0.3975,0.6595
NW_006803987.1,3119240,5096233,4138021,115,0.0425,0.1165,0.3898,0.6763
NW_006803987.1,3206319,5223094,4231329,118,0.0436,0.1125,0.407,0.6922
NW_006803987.1,3426233,5493730,4451620,122,0.0436,0.1017,0.4108,0.7112
NW_006803987.1,3577323,5858761,4684910,125,0.0326,0.11,0.4156,0.724
NW_006803987.1,3799316,5937071,4822693,114,0.0288,0.1161,0.397,0.7114
NW_006803989.1,1239,2348556,1177140,152,0.0617,0.0936,0.4645,0.7175
NW_006803989.1,149179,2471951,1360299,154,0.0667,0.0876,0.4482,0.7079
NW_006803989.1,570112,2608339,1645028,136,0.074,0.0878,0.4619,0.7016
NW_006803989.1,817657,2923916,1871836,133,0.0741,0.0887,0.4645,0.7016
NW_006803989.1,1050930,3199533,2048490,133,0.0698,0.1005,0.4802,0.702
NW_006803989.1,1200395,3333648,2196733,137,0.0757,0.0951,0.4815,0.6995
NW_006803989.1,1370566,3586145,2387403,143,0.0777,0.0949,0.4514,0.6792
NW_006803989.1,1540703,3874058,2640088,134,0.0742,0.1037,0.4589,0.6781
NW_006803989.1,1751755,4056136,2847886,130,0.0736,0.0948,0.4345,0.6766
NW_006803989.1,1922905,4196086,3015472,129,0.0614,0.0986,0.4211,0.6862
NW_006803989.1,2150455,4456299,3241903,131,0.0679,0.0971,0.41,0.6683
NW_006803989.1,2352923,4923374,3570941,136,0.0571,0.0936,0.433,0.709
NW_006803989.1,2482127,5131267,3755315,129,0.0608,0.0927,0.4424,0.7084
NW_006803989.1,2647462,5457296,4002313,133,0.0567,0.0943,0.4221,0.7024
NW_006803989.1,2932721,5762940,4304879,138,0.0596,0.0926,0.4407,0.71
NW_006803990.1,17051,2700166,1359458,164,0.0843,0.1044,0.4093,0.6258
NW_006803990.1,270226,3070082,1649878,174,0.0862,0.1007,0.3939,0.6157
NW_006803990.1,541898,3308975,1859275,168,0.0915,0.1027,0.38,0.5915
NW_006803990.1,693614,3464896,2033106,169,0.0902,0.1062,0.3771,0.5863
NW_006803990.1,1051607,3666337,2286665,158,0.0833,0.1094,0.3827,0.5994
NW_006803990.1,1220483,3863262,2443227,157,0.0751,0.1055,0.3857,0.6237
NW_006803990.1,1402207,4065562,2707732,158,0.0763,0.1011,0.3792,0.6229
NW_006803990.1,1594699,4307970,2955551,153,0.0752,0.1046,0.3767,0.6176
NW_006803990.1,1887689,4498827,3196093,146,0.0662,0.103,0.3939,0.6514
NW_006803990.1,2184725,4681394,3431167,141,0.0712,0.1061,0.41,0.6487
NW_006803990.1,2481852,5016474,3773323,146,0.0725,0.0953,0.4152,0.6654
NW_006803990.1,2704020,5350170,4014504,147,0.0651,0.0968,0.3962,0.6648
NW_006803990.1,3079838,5474832,4285121,131,0.0668,0.0953,0.4168,0.6777
NW_006803990.1,3311836,5647785,4488975,136,0.062,0.0958,0.4035,0.6776
NW_006803991.1,16854,3441264,1943720,153,0.0781,0.0904,0.3715,0.6294
NW_006803991.1,282815,3605585,2175156,154,0.0737,0.0917,0.3642,0.6306
NW_006803991.1,645707,3827125,2445446,158,0.0711,0.0931,0.3555,0.6263
NW_006803991.1,992624,3942336,2681885,161,0.0678,0.0983,0.3841,0.6481
NW_006803991.1,1462420,4047149,2916771,150,0.071,0.102,0.4024,0.6495
NW_006803991.1,1759980,4162360,3132928,145,0.063,0.1103,0.4025,0.6532
NW_006803991.1,2089274,4322083,3350449,152,0.0607,0.1077,0.4048,0.6631
NW_006803991.1,2486907,4451757,3604595,138,0.0601,0.1069,0.4094,0.6689
NW_006803991.1,2784348,4544161,3739933,131,0.0634,0.1011,0.4422,0.6915
NW_006803991.1,3046575,4660955,3885639,127,0.0627,0.1027,0.4442,0.6917
NW_006803991.1,3247248,4808854,4024826,123,0.0587,0.1015,0.4354,0.6959
NW_006803991.1,3486512,4964206,4209778,120,0.0559,0.0989,0.4139,0.6922
NW_006803991.1,3616961,5216404,4365634,125,0.0568,0.0993,0.4099,0.6872
NW_006803991.1,3827485,5419191,4517310,119,0.0609,0.0984,0.4167,0.6846
NW_006803991.1,3948282,5537220,4671055,114,0.0666,0.0897,0.3766,0.6583
NW_006803991.1,4054960,5773844,4823064,121,0.0711,0.0905,0.373,0.645
NW_006803991.1,4164451,5864182,4949414,119,0.0708,0.0832,0.3897,0.6695
NW_006803992.1,75964,2614366,1367027,122,0.0817,0.083,0.4312,0.6759
NW_006803992.1,410678,2901452,1676678,115,0.072,0.0774,0.4253,0.6991
NW_006803992.1,668098,3171307,1916665,117,0.0693,0.0719,0.3993,0.6966
NW_006803992.1,909225,3507074,2191827,118,0.0649,0.082,0.4072,0.6951
NW_006803992.1,1299564,3650548,2422995,114,0.0552,0.0875,0.3931,0.6979
NW_006803992.1,1526801,4008445,2653541,116,0.0523,0.0878,0.4176,0.7186
NW_006803992.1,1635793,4214231,2848921,120,0.0527,0.0871,0.3897,0.7016
NW_006803992.1,1798577,4380905,3075897,121,0.0513,0.09,0.3839,0.6962
NW_006803992.1,2011482,4645477,3334782,123,0.051,0.0866,0.3903,0.7065
NW_006803992.1,2138122,5071526,3609928,128,0.0411,0.084,0.3878,0.7313
NW_006803992.1,2338268,5266081,3899421,134,0.0517,0.0861,0.3715,0.6932
NW_006803992.1,2683166,5481492,4123543,128,0.0543,0.0863,0.3667,0.6834
NW_006803992.1,2936876,5752347,4358167,132,0.054,0.0915,0.3718,0.6793
NW_006803992.1,3186161,5758926,4485965,120,0.0531,0.0977,0.3728,0.6718
NW_006803993.1,9208,3050925,1573529,153,0.0864,0.0769,0.3988,0.6541
NW_006803993.1,144018,3268483,1742285,158,0.083,0.0809,0.3986,0.6548
NW_006803993.1,360688,3460494,1951296,157,0.0855,0.0829,0.4135,0.6572
NW_006803993.1,602354,3586767,2144336,157,0.0847,0.0796,0.4198,0.6677
NW_006803993.1,893341,3920666,2385427,160,0.0748,0.0778,0.4226,0.6913
NW_006803993.1,1200895,4088500,2709804,149,0.0723,0.0751,0.4287,0.7037
NW_006803993.1,1485554,4312380,3034025,153,0.0694,0.0749,0.4381,0.7151
NW_006803993.1,1713939,4534207,3238337,158,0.0658,0.0751,0.4163,0.7094
NW_006803993.1,2057776,4729285,3418189,152,0.0653,0.079,0.4402,0.7183
NW_006803993.1,2448812,4918616,3679336,135,0.0624,0.0803,0.4164,0.7084
NW_006803993.1,2858876,5200635,3961901,128,0.0595,0.0731,0.429,0.7326
NW_006803993.1,3075001,5534709,4238911,129,0.0504,0.0838,0.4471,0.7444
NW_006803993.1,3317632,5730591,4418897,124,0.0495,0.0865,0.4559,0.7465
NW_006803994.1,29396,3056518,1322263,133,0.0616,0.1164,0.4259,0.6631
NW_006803994.1,214562,3271961,1555463,124,0.0567,0.1164,0.4419,0.6824
NW_006803994.1,329228,3701736,1788121,130,0.0517,0.1147,0.4231,0.6827
NW_006803994.1,569739,4023111,2050767,126,0.0482,0.1175,0.4333,0.6918
NW_006803994.1,892947,4325121,2371656,122,0.0481,0.1176,0.4288,0.6891
NW_006803994.1,1284466,4478721,2748163,115,0.0471,0.1093,0.4372,0.7082
NW_006803994.1,1648314,4714253,3148485,110,0.0559,0.1183,0.418,0.666
NW_006803994.1,1881942,4992704,3442140,102,0.0604,0.1134,0.4001,0.652
NW_006803994.1,2086165,5310951,3779883,104,0.0623,0.0985,0.3855,0.6602
NW_006803994.1,2253622,5707814,4169097,112,0.0523,0.0881,0.3897,0.7009
NW_006803994.1,2818104,6048818,4563495,112,0.0478,0.0897,0.4094,0.7204
NW_006803994.1,3113737,6213208,4695919,109,0.0495,0.0917,0.4224,0.7212
NW_006803995.1,1580,3262034,1606434,159,0.0377,0.0669,0.4225,0.7853
NW_006803995.1,182798,3449785,1823501,162,0.043,0.0663,0.412,0.7696
NW_006803995.1,494822,3699548,2188397,160,0.0536,0.0783,0.3999,0.7202
NW_006803995.1,818200,3907898,2450281,163,0.0556,0.0775,0.3985,0.7163
NW_006803995.1,1135199,4057399,2646170,153,0.062,0.0791,0.3923,0.6961
NW_006803995.1,1468108,4233949,2902413,146,0.0606,0.0851,0.3745,0.6772
NW_006803995.1,1740045,4533530,3211730,146,0.0559,0.0909,0.385,0.6853
NW_006803995.1,1943407,4838360,3554011,155,0.0539,0.0871,0.3738,0.6882
NW_006803995.1,2230432,5003938,3727446,151,0.058,0.083,0.3701,0.6832
NW_006803995.1,2649207,5306160,3947293,156,0.0648,0.0861,0.3622,0.657
NW_006803995.1,2963814,5550952,4254732,143,0.0749,0.0865,0.3556,0.6292
NW_006803995.1,3262746,5631867,4440348,140,0.0771,0.0923,0.3229,0.5842
NW_006803996.1,46971,2881271,1569717,150,0.0482,0.1074,0.3859,0.676
NW_006803996.1,217804,3057949,1731837,158,0.0452,0.1099,0.3985,0.6872
NW_006803996.1,584963,3238579,1943874,156,0.0439,0.1056,0.3874,0.6893
NW_006803996.1,926251,3495056,2259598,150,0.0439,0.1103,0.3791,0.6758
NW_006803996.1,1209255,3749762,2517501,146,0.0451,0.11,0.3915,0.6824
NW_006803996.1,1457895,3984353,2736109,145,0.0445,0.1137,0.3922,0.6785
NW_006803996.1,1762905,4204775,2962076,139,0.0441,0.1115,0.3967,0.6858
NW_006803996.1,2067734,4486926,3165584,138,0.0509,0.1108,0.3982,0.6737
NW_006803996.1,2415751,4637088,3410382,129,0.0493,0.1039,0.3785,0.6741
NW_006803996.1,2550048,4874365,3666336,126,0.0505,0.1045,0.416,0.696
NW_006803996.1,2738524,5128941,3835517,126,0.0523,0.1021,0.4385,0.7093
NW_006803996.1,2927787,5361794,4059586,127,0.0565,0.0956,0.4341,0.7079
NW_006803996.1,3087912,5567551,4293642,125,0.0539,0.0958,0.413,0.7002
NW_006803998.1,41901,2108721,1146323,116,0.063,0.0674,0.4134,0.7254
NW_006803998.1,260263,2322926,1345928,109,0.0629,0.0711,0.4206,0.7239
NW_006803998.1,445877,2517487,1477594,111,0.0575,0.0675,0.4399,0.7508
NW_006803998.1,581957,2631680,1609731,109,0.0517,0.07,0.45,0.7636
NW_006803998.1,786883,2830110,1765502,106,0.0547,0.0697,0.468,0.7661
NW_006803998.1,977892,3160115,2017280,116,0.0519,0.0746,0.4789,0.7694
NW_006803998.1,1153743,3381895,2187033,120,0.0487,0.0695,0.4975,0.7901
NW_006803998.1,1400679,3715044,2464767,121,0.0481,0.0729,0.4526,0.7677
NW_006803998.1,1747583,3854671,2786489,103,0.0458,0.075,0.4576,0.7716
NW_006803998.1,1857003,4205321,2976681,109,0.0497,0.0739,0.4742,0.7725
NW_006803998.1,1968921,4416496,3252968,117,0.0423,0.0894,0.4942,0.7735
NW_006803998.1,2126307,4697169,3476933,123,0.0386,0.0851,0.4777,0.7797
NW_006803998.1,2328580,5078626,3688864,129,0.0436,0.0824,0.4739,0.7722
NW_006803998.1,2519671,5392258,3904980,133,0.0431,0.0808,0.4533,0.7666
NW_006803998.1,2644543,5588015,4013842,131,0.0422,0.0792,0.4553,0.7715
NW_006803998.1,2842246,5796783,4219523,133,0.0477,0.0798,0.4372,0.7508
NW_006803998.1,3219805,5905575,4468156,116,0.0465,0.0779,0.4429,0.759
NW_006803999.1,166242,2783961,1488784,148,0.1165,0.0977,0.3826,0.5546
NW_006803999.1,450084,3120587,1838011,144,0.1064,0.1068,0.3879,0.5648
NW_006803999.1,661280,3317420,2060317,144,0.1034,0.1036,0.3854,0.5725
NW_006803999.1,889850,3582249,2343813,147,0.1019,0.0972,0.392,0.5899
NW_006803999.1,1093491,3773126,2525612,149,0.0997,0.1,0.4102,0.6046
NW_006803999.1,1450939,3958089,2699864,147,0.0903,0.0959,0.3888,0.611
NW_006803999.1,1665450,4330623,2980590,149,0.0883,0.094,0.397,0.6238
NW_006803999.1,1913822,4651693,3189840,152,0.0865,0.0892,0.4047,0.6401
NW_006803999.1,2163671,4798491,3404227,150,0.0917,0.0936,0.4197,0.6348
NW_006803999.1,2442597,5082515,3713489,147,0.085,0.107,0.4189,0.6281
NW_006803999.1,2578885,5488896,3985922,157,0.0842,0.1002,0.4095,0.6321
NW_006803999.1,2818790,5616140,4226046,153,0.0769,0.0954,0.4085,0.6522
NW_006804000.1,30718,3218397,1419327,151,0.0582,0.074,0.3882,0.7099
NW_006804000.1,131803,3709852,1726861,160,0.0603,0.0804,0.3816,0.6907
NW_006804000.1,368203,3952966,2059931,156,0.0583,0.0785,0.3956,0.7071
NW_006804000.1,663562,4478489,2467287,160,0.0601,0.0695,0.3951,0.7173
NW_006804000.1,872948,4790453,2767674,167,0.0645,0.0745,0.3884,0.6957
NW_006804000.1,1332790,5011806,3133536,158,0.071,0.072,0.416,0.7035
NW_006804000.1,1492950,5384439,3491090,164,0.0666,0.0804,0.3763,0.673
NW_006804000.1,1788249,5578308,3857255,161,0.0771,0.0919,0.3476,0.6084
NW_006804000.1,2189074,5923163,4121407,159,0.0768,0.0957,0.3369,0.5928
NW_006804001.1,50582,2361167,1261036,126,0.0607,0.131,0.3293,0.5616
NW_006804001.1,267417,2588928,1418747,116,0.0644,0.1255,0.3438,0.5772
NW_006804001.1,435711,2930699,1709013,127,0.0594,0.1112,0.3405,0.6086
NW_006804001.1,776659,3299438,2003861,124,0.047,0.1084,0.3646,0.6612
NW_006804001.1,973853,3526808,2186493,126,0.0438,0.0987,0.3671,0.6866
NW_006804001.1,1253714,3776585,2423539,124,0.0474,0.0982,0.373,0.6836
NW_006804001.1,1476595,3992468,2633808,123,0.0499,0.0974,0.4061,0.7019
NW_006804001.1,1597286,4338011,2865990,125,0.0482,0.0887,0.4204,0.7273
NW_006804001.1,1760794,4619456,3120875,132,0.0423,0.0849,0.4195,0.7453
NW_006804001.1,1972062,4857731,3344540,132,0.0473,0.0858,0.4321,0.7399
NW_006804001.1,2199299,5271550,3659912,134,0.043,0.0942,0.4161,0.7273
NW_006804001.1,2364839,5656065,3974635,130,0.0379,0.0967,0.4392,0.7465
NW_006804001.1,2621192,5905914,4136802,137,0.0358,0.1001,0.4136,0.7318
NW_006804001.1,2964749,6074683,4421609,119,0.0404,0.108,0.4434,0.7267
NW_006804002.1,58504,2921286,1576348,122,0.0455,0.0957,0.4066,0.714
NW_006804002.1,373630,3175746,1872784,119,0.0395,0.0916,0.4215,0.7416
NW_006804002.1,672490,3413051,2156926,126,0.043,0.092,0.4555,0.7513
NW_006804002.1,853611,3604972,2309666,126,0.0433,0.0933,0.4745,0.7577
NW_006804002.1,1272882,3820003,2504048,120,0.0466,0.0909,0.4568,0.7464
NW_006804002.1,1482292,4040809,2726452,121,0.0496,0.0914,0.4849,0.7531
NW_006804002.1,1813998,4221786,3007757,116,0.0438,0.0831,0.4767,0.7719
NW_006804002.1,2156421,4377773,3245436,111,0.0437,0.0888,0.4613,0.7573
NW_006804002.1,2328659,4696067,3455393,113,0.0478,0.0881,0.4576,0.7484
NW_006804002.1,2497581,5009855,3703434,118,0.0514,0.0866,0.4839,0.7558
NW_006804002.1,2641002,5231295,3985710,120,0.0481,0.0913,0.4565,0.7427
NW_006804002.1,2945808,5334965,4128319,113,0.0552,0.0853,0.4609,0.7396
NW_006804002.1,3184874,5449665,4319922,107,0.0499,0.0827,0.4622,0.7543
NW_006804002.1,3436671,5504714,4518600,93,0.0449,0.0755,0.4392,0.7643
NW_006804003.1,43688,3226931,1692477,170,0.1125,0.0756,0.2906,0.4983
NW_006804003.1,255350,3446908,1892692,169,0.1153,0.0726,0.2968,0.5051
NW_006804003.1,588100,3674985,2102668,172,0.1212,0.0717,0.294,0.4906
NW_006804003.1,1027794,3999652,2546259,170,0.1347,0.0713,0.2748,0.4375
NW_006804003.1,1251894,4429599,2832137,183,0.1391,0.0783,0.2904,0.4392
NW_006804003.1,1359350,4599649,2988444,187,0.1371,0.0789,0.3093,0.4667
NW_006804003.1,1546308,4880682,3209898,184,0.1288,0.0751,0.3106,0.4903
NW_006804003.1,1925931,5174208,3450409,183,0.1259,0.0706,0.3265,0.5211
NW_006804003.1,2167112,5520149,3777743,181,0.1126,0.0737,0.3276,0.5442
NW_006804004.1,56980,2817808,1476666,136,0.0772,0.0955,0.3571,0.6111
NW_006804004.1,271245,3255959,1808221,143,0.0799,0.0914,0.3778,0.6292
NW_006804004.1,802685,3575145,2159188,145,0.08,0.0886,0.3934,0.6452
NW_006804004.1,1097045,3973037,2445911,150,0.0671,0.0971,0.3976,0.6613
NW_006804004.1,1306343,4253356,2763902,153,0.0605,0.0885,0.3839,0.6785
NW_006804004.1,1591178,4590248,3086981,154,0.0581,0.0896,0.3732,0.6744
NW_006804004.1,1727809,4828271,3256209,155,0.072,0.0969,0.3884,0.645
NW_006804004.1,1891073,5089927,3520214,155,0.0691,0.0937,0.3972,0.662
NW_006804004.1,2108263,5302714,3702544,161,0.0669,0.0922,0.3974,0.669
NW_006804004.1,2401673,5427987,3928190,156,0.0676,0.0916,0.3987,0.6696
NW_006804005.1,13123,2207152,1002012,116,0.0523,0.0893,0.3716,0.6865
NW_006804005.1,191576,2324944,1157941,111,0.0576,0.095,0.4025,0.6872
NW_006804005.1,280001,2561838,1380146,118,0.0565,0.1049,0.3877,0.6638
NW_006804005.1,362067,2709846,1513575,122,0.0547,0.0992,0.3734,0.6662
NW_006804005.1,541498,2858797,1771236,123,0.0568,0.0934,0.3421,0.6464
NW_006804005.1,857613,3068078,2023035,117,0.0539,0.1018,0.3436,0.6397
NW_006804005.1,1008826,3252879,2220426,120,0.0554,0.0966,0.3489,0.6495
NW_006804005.1,1116701,3520293,2367406,121,0.0631,0.0898,0.3624,0.655
NW_006804005.1,1281846,3687484,2550029,119,0.0645,0.0894,0.3472,0.6399
NW_006804005.1,1664836,3908029,2747271,119,0.072,0.0859,0.3466,0.6287
NW_006804005.1,1997018,4074673,2940635,110,0.0757,0.0811,0.3566,0.637
NW_006804005.1,2210351,4228909,3153829,109,0.0675,0.089,0.3594,0.6442
NW_006804005.1,2358763,4394033,3375353,113,0.0611,0.0937,0.3563,0.648
NW_006804005.1,2575939,4588395,3602240,108,0.061,0.0882,0.3767,0.6729
NW_006804005.1,2751523,4826326,3833482,115,0.0536,0.0937,0.3814,0.6834
NW_006804005.1,2864525,4924433,4009561,112,0.0548,0.0964,0.3896,0.682
NW_006804005.1,3112050,5011363,4141753,106,0.0605,0.0887,0.3835,0.6782
NW_006804005.1,3266513,5194995,4382070,112,0.0654,0.0863,0.3997,0.6825
NW_006804005.1,3541055,5305342,4534133,113,0.0539,0.0882,0.4032,0.7059
NW_006804005.1,3725322,5379737,4654360,115,0.0524,0.0844,0.4065,0.7172
NW_006804005.1,3919075,5505868,4770520,111,0.0438,0.0957,0.4176,0.7241
NW_006804005.1,4076197,5557608,4871568,114,0.0479,0.1041,0.4005,0.6919
NW_006804006.1,123972,2541687,1377244,119,0.0682,0.0946,0.4562,0.6998
NW_006804006.1,377100,2936974,1677829,123,0.0786,0.1014,0.4433,0.6637
NW_006804006.1,687551,3175651,1932532,124,0.0766,0.0976,0.4433,0.6726
NW_006804006.1,937751,3255963,2103173,117,0.0728,0.1068,0.4477,0.6696
NW_006804006.1,1201274,3409678,2346029,118,0.0528,0.0945,0.4446,0.7227
NW_006804006.1,1463444,3625319,2617032,124,0.0585,0.092,0.4187,0.7002
NW_006804006.1,1662871,3926738,2875754,125,0.0643,0.0927,0.4056,0.679
NW_006804006.1,1915216,4185045,3060678,121,0.0622,0.0906,0.4015,0.6838
NW_006804006.1,2106461,4301323,3235471,122,0.0608,0.0836,0.4103,0.7031
NW_006804006.1,2254474,4531092,3405600,127,0.0617,0.0848,0.4143,0.7021
NW_006804006.1,2368906,4825491,3612934,136,0.066,0.0872,0.4062,0.6843
NW_006804006.1,2554008,5031833,3820625,137,0.063,0.0916,0.3961,0.677
NW_006804006.1,2959668,5508700,4177304,143,0.0564,0.0786,0.4173,0.7239
NW_006804007.1,24656,2686314,1299488,129,0.0614,0.1099,0.3336,0.5996
NW_006804007.1,333121,2904626,1670379,120,0.0683,0.0978,0.3103,0.5815
NW_006804007.1,596399,3209334,1936039,125,0.0599,0.1054,0.3267,0.6042
NW_006804007.1,769478,3484242,2163889,124,0.0593,0.1011,0.3376,0.6233
NW_006804007.1,1041445,3696070,2391333,121,0.0669,0.0995,0.3444,0.6151
NW_006804007.1,1300594,3982626,2666345,131,0.0593,0.1108,0.3721,0.6367
NW_006804007.1,1619227,4123100,2894969,128,0.059,0.1051,0.4092,0.6734
NW_006804007.1,1832701,4274577,3140060,120,0.0611,0.1047,0.3961,0.6609
NW_006804007.1,2079306,4425630,3338416,127,0.0607,0.1037,0.3897,0.6586
NW_006804007.1,2271250,4606476,3546183,125,0.0572,0.1133,0.4205,0.6724
NW_006804007.1,2528657,4847518,3717124,132,0.0574,0.1088,0.4439,0.6929
NW_006804007.1,2691589,5032756,3950400,132,0.0615,0.1142,0.4513,0.6824
NW_006804007.1,2956555,5170645,4159106,132,0.0594,0.1103,0.4608,0.6969
NW_006804007.1,3229289,5349243,4364378,126,0.066,0.1059,0.4596,0.6903
NW_006804007.1,3485697,5402135,4450113,116,0.0644,0.1103,0.4609,0.688
NW_006804008.1,41685,2311158,1120735,128,0.0596,0.0903,0.4034,0.6911
NW_006804008.1,392470,2523053,1381379,114,0.0568,0.0967,0.3896,0.6775
NW_006804008.1,566696,2755248,1586990,116,0.0603,0.0921,0.3788,0.6697
NW_006804008.1,781489,2968804,1819216,123,0.0666,0.0929,0.3746,0.652
NW_006804008.1,896205,3190299,1956093,122,0.0639,0.0883,0.3851,0.6726
NW_006804008.1,1129989,3487336,2203908,112,0.0552,0.1022,0.3513,0.6427
NW_006804008.1,1356111,3927615,2512751,114,0.0567,0.1014,0.3521,0.6412
NW_006804008.1,1446068,4146978,2763401,122,0.0626,0.0888,0.3538,0.6507
NW_006804008.1,1668319,4375390,2996398,119,0.0569,0.0869,0.4049,0.7027
NW_006804008.1,1921125,4566710,3282779,125,0.053,0.1022,0.3908,0.6775
NW_006804008.1,2139588,4964895,3568309,132,0.0494,0.1077,0.3894,0.6755
NW_006804008.1,2330507,5364835,3865100,138,0.0456,0.111,0.4037,0.6881
NW_006804008.1,2526252,5397130,3963012,133,0.0459,0.1071,0.4202,0.7038
NW_006804009.1,11728,2937922,1498124,148,0.0745,0.1093,0.3939,0.6258
NW_006804009.1,195502,3025264,1658035,146,0.0734,0.1102,0.3929,0.6256
NW_006804009.1,676165,3268871,2023241,145,0.0648,0.1171,0.4242,0.6548
NW_006804009.1,1151563,3802013,2442878,134,0.0503,0.1075,0.4561,0.7152
NW_006804009.1,1494142,4075866,2759952,139,0.0543,0.1015,0.456,0.716
NW_006804009.1,1684317,4261432,2918695,138,0.0546,0.0925,0.462,0.7311
NW_006804009.1,1881351,4472864,3106168,146,0.0556,0.0964,0.4599,0.7227
NW_006804009.1,2057686,4784428,3353030,143,0.0547,0.1026,0.4535,0.7122
NW_006804009.1,2143451,4946139,3516853,146,0.059,0.1025,0.4665,0.7115
NW_006804009.1,2396947,5237723,3784109,143,0.0611,0.0993,0.4749,0.7164
NW_006804009.1,2751630,5365084,4051188,140,0.0631,0.101,0.4772,0.7115
