scaffold,start,end,mid,sites,pi_roumanicus,pi_europaeus,dxy_roumanicus_europaeus,Fst_roumanicus_europaeus
NW_006804011.1,1779592,2654323,2202469,50,0.055,0.0876,0.3651,0.6785
NW_006804011.1,2656620,3505415,3043497,50,0.024,0.0972,0.4327,0.7717
NW_006804011.1,3538533,4252878,3823384,50,0.0534,0.0778,0.4763,0.7608
NW_006804012.1,22834,1490697,711524,50,0.0508,0.1118,0.2877,0.5721
NW_006804012.1,1501027,2393589,1945956,50,0.0576,0.1197,0.5522,0.7326
NW_006804012.1,2406950,3418306,2905035,50,0.0852,0.1259,0.3299,0.5197
NW_006804012.1,3422366,4616137,4007470,50,0.0718,0.1062,0.3692,0.6158
NW_006804012.1,4630541,5549729,5059076,50,0.0949,0.0866,0.4059,0.6289
NW_006804013.1,49292,1087456,511787,50,0.0923,0.1727,0.196,0.1992
NW_006804013.1,1201607,2243495,1722549,50,0.0551,0.1233,0.3781,0.6307
NW_006804013.1,2248268,3145329,2713069,50,0.083,0.1099,0.3699,0.5882
NW_006804013.1,3165712,4423985,3736603,50,0.0995,0.0994,0.5318,0.6813
NW_006804014.1,303518,4867704,2136955,49,0.0553,0.139,0.4143,0.6348
NW_006804015.1,11280,960448,508255,50,0.0595,0.0494,0.3854,0.7461
NW_006804015.1,980817,1734424,1363410,50,0.0509,0.1183,0.3298,0.605
NW_006804015.1,1744988,2751254,2270623,50,0.0569,0.0955,0.3951,0.683
NW_006804015.1,2754777,3439226,3130344,50,0.0331,0.1029,0.3912,0.7198
NW_006804015.1,3440296,4404506,3901064,50,0.0707,0.0663,0.4375,0.7247
NW_006804015.1,4413972,5117107,4725593,50,0.0419,0.1158,0.4975,0.74
NW_006804016.1,695,858030,450495,50,0.1314,0.1106,0.4367,0.5582
NW_006804016.1,859669,1817168,1368680,50,0.1179,0.0973,0.3842,0.5542
NW_006804016.1,1822121,2627944,2230064,50,0.0384,0.0694,0.3422,0.7349
NW_006804016.1,2681214,3264788,2986037,50,0.1013,0.1111,0.3175,0.4965
NW_006804016.1,3297410,4352487,3837897,50,0.0634,0.0903,0.2418,0.5212
NW_006804016.1,4359587,5163529,4775541,47,0.0961,0.1083,0.3481,0.5446
NW_006804017.1,14146,1212744,689730,50,0.0538,0.0857,0.4655,0.744
NW_006804017.1,1280342,2583532,1840486,50,0.0562,0.1233,0.5037,0.7082
NW_006804017.1,2599861,3681020,3157549,50,0.0372,0.0848,0.4575,0.7743
NW_006804017.1,3704316,4847116,4322405,50,0.0522,0.0997,0.42,0.7022
NW_006804018.1,12857,987592,505686,50,0.0449,0.0613,0.491,0.8066
NW_006804018.1,1002036,1931882,1482983,50,0.0707,0.1037,0.3582,0.6125
NW_006804018.1,1983762,2953159,2390019,50,0.0587,0.0753,0.4317,0.7323
NW_006804018.1,3000312,4099020,3596590,50,0.0678,0.065,0.4103,0.7173
NW_006804018.1,4123009,4996772,4561449,49,0.0775,0.0921,0.5341,0.7256
NW_006804019.1,38655,940085,458970,50,0.046,0.1105,0.5036,0.7424
NW_006804019.1,945928,1806502,1380277,50,0.0345,0.0746,0.3583,0.7455
NW_006804019.1,1830039,2855230,2345211,50,0.0433,0.0524,0.3878,0.7803
NW_006804019.1,2907676,3931602,3397512,50,0.0799,0.0626,0.4474,0.7177
NW_006804019.1,3955715,5259130,4633456,42,0.0816,0.1089,0.325,0.549
NW_006804020.1,16943,1125545,559199,50,0.0947,0.102,0.302,0.5062
NW_006804020.1,1131947,2006397,1591181,50,0.0673,0.0763,0.2929,0.605
NW_006804020.1,2030972,3058435,2533732,50,0.0352,0.0893,0.3723,0.7262
NW_006804020.1,3069710,3972691,3507852,50,0.0481,0.0621,0.4008,0.7594
NW_006804020.1,3996368,4999504,4538202,50,0.0648,0.1145,0.346,0.5965
NW_006804021.1,27172,864839,478106,50,0.0543,0.091,0.4028,0.7006
NW_006804021.1,868049,1714245,1385640,50,0.0855,0.1711,0.325,0.4446
NW_006804021.1,1730460,2446673,2085861,50,0.076,0.0806,0.416,0.6806
NW_006804021.1,2461810,3457690,2885536,50,0.0369,0.0622,0.4129,0.7905
NW_006804021.1,3489974,4246397,3856390,50,0.0596,0.0628,0.4522,0.7594
NW_006804022.1,46438,1293694,642230,50,0.0561,0.1008,0.4142,0.6889
NW_006804022.1,1307897,2302132,1851257,50,0.0493,0.0512,0.4645,0.8025
NW_006804022.1,2327739,3400813,2875212,50,0.0621,0.1211,0.3464,0.5918
NW_006804022.1,3426416,4438427,3854921,50,0.0506,0.1306,0.4055,0.6497
NW_006804023.1,29301,807049,427635,50,0.0797,0.1158,0.4073,0.6168
NW_006804023.1,820813,1371442,1113135,50,0.0837,0.1386,0.3922,0.5652
NW_006804023.1,1381180,2224179,1782208,50,0.1001,0.0706,0.2875,0.5303
NW_006804023.1,2238233,3117858,2670912,50,0.0824,0.135,0.5146,0.6573
NW_006804023.1,3123413,3961401,3479756,50,0.1009,0.0872,0.3486,0.5678
NW_006804023.1,3991129,4637409,4294126,50,0.0768,0.0912,0.5589,0.7384
NW_006804024.1,41322,896061,533160,50,0.039,0.1056,0.355,0.6768
NW_006804024.1,920433,2151993,1500901,50,0.0299,0.0848,0.4163,0.7708
NW_006804024.1,2187775,3103507,2640342,50,0.0921,0.0797,0.4638,0.6811
NW_006804024.1,3117240,4046574,3570397,50,0.0244,0.0923,0.3448,0.7289
NW_006804024.1,4052680,4943775,4514510,50,0.0409,0.0515,0.4608,0.8183
NW_006804025.1,8266,1211979,685797,50,0.0597,0.1216,0.3683,0.6157
NW_006804025.1,1265281,2737273,2028935,50,0.074,0.1152,0.3901,0.615
NW_006804025.1,2802548,4247053,3481967,50,0.083,0.0673,0.3968,0.674
NW_006804025.1,4251219,5442511,4865575,47,0.0611,0.0813,0.4156,0.7093
NW_006804026.1,17318,1091939,494009,50,0.0472,0.1185,0.4023,0.6721
NW_006804026.1,1108262,2111927,1634563,50,0.0426,0.1094,0.4437,0.7205
NW_006804026.1,2129916,3071869,2637659,50,0.0287,0.0722,0.4407,0.8046
NW_006804026.1,3091915,4237262,3657444,50,0.0578,0.0724,0.3948,0.7175
NW_006804026.1,4252248,4960011,4579823,42,0.0431,0.0783,0.2968,0.6685
NW_006804027.1,23106,1315329,606314,50,0.1091,0.1411,0.3571,0.4825
NW_006804027.1,1377019,2381065,1882757,50,0.1328,0.1018,0.3684,0.5071
NW_006804027.1,2443151,3595154,3064349,50,0.0864,0.0757,0.2863,0.5518
NW_006804027.1,3605292,4355055,3983068,50,0.1077,0.1339,0.2937,0.4177
NW_006804028.1,2003,1009533,546335,50,0.0617,0.1055,0.3728,0.6406
NW_006804028.1,1012495,2014662,1478357,50,0.1071,0.0923,0.4132,0.6042
NW_006804028.1,2023567,2950236,2546849,50,0.0755,0.1152,0.3393,0.5663
NW_006804028.1,2980659,3829236,3411014,50,0.0312,0.0935,0.5377,0.8043
NW_006804028.1,3869037,4749241,4242448,45,0.11,0.0722,0.3321,0.5566
NW_006804029.1,20262,777169,416187,50,0.1049,0.0957,0.5757,0.6981
NW_006804029.1,784666,1565378,1164674,50,0.0832,0.1031,0.2987,0.525
NW_006804029.1,1572843,2568747,2118825,50,0.1088,0.0797,0.3679,0.5816
NW_006804029.1,2649085,3740358,3182830,50,0.1201,0.0854,0.3854,0.5676
NW_006804029.1,3742124,4710441,4218108,46,0.1089,0.1052,0.3602,0.5368
NW_006804030.1,23908,760597,421469,50,0.0463,0.0703,0.3762,0.7356
NW_006804030.1,809627,1802708,1294964,50,0.0471,0.086,0.5204,0.7794
NW_006804030.1,1912716,3265764,2564391,50,0.0679,0.1177,0.3897,0.6229
NW_006804030.1,3313847,4589226,3885364,50,0.0455,0.0792,0.4912,0.7804
NW_006804031.1,58037,983917,511241,50,0.0743,0.115,0.3573,0.5865
NW_006804031.1,1007167,1998410,1495949,50,0.0756,0.1132,0.5172,0.6952
NW_006804031.1,2002352,2977640,2437423,50,0.0683,0.0933,0.5082,0.7279
NW_006804031.1,2983838,4063824,3521417,50,0.0527,0.0586,0.4679,0.7862
NW_006804032.1,15121,1220005,530804,50,0.0854,0.0678,0.4127,0.6791
NW_006804032.1,1237013,2019897,1641942,50,0.0732,0.1328,0.482,0.656
NW_006804032.1,2029873,3025303,2493115,50,0.0841,0.0588,0.3255,0.6289
NW_006804032.1,3027418,4218038,3728719,50,0.0757,0.1109,0.4271,0.6453
NW_006804032.1,4226599,4995927,4489298,47,0.0296,0.1124,0.4038,0.7199
NW_006804033.1,41973,761058,432231,50,0.0593,0.0831,0.3642,0.6758
NW_006804033.1,766034,1400837,1063388,50,0.0851,0.0883,0.322,0.5725
NW_006804033.1,1438725,2420449,1964841,50,0.0871,0.1385,0.4062,0.5713
NW_006804033.1,2438568,3405786,2808941,50,0.0932,0.0997,0.2796,0.4842
NW_006804033.1,3439002,4218340,3841191,50,0.0331,0.1129,0.3724,0.6906
NW_006804034.1,24473,913917,470592,50,0.043,0.0656,0.5313,0.8176
NW_006804034.1,916342,1889541,1374897,50,0.0495,0.1252,0.3909,0.6492
NW_006804034.1,1892567,2772826,2306535,50,0.0672,0.1241,0.4547,0.6607
NW_006804034.1,2796799,3828649,3300912,50,0.0352,0.0959,0.4025,0.7334
NW_006804034.1,3864118,4734275,4370125,50,0.0242,0.1334,0.4155,0.7053
NW_006804035.1,10470,1498690,716880,50,0.0749,0.1014,0.4949,0.6998
NW_006804035.1,1506260,2710036,2077444,50,0.0427,0.1443,0.4099,0.648
NW_006804035.1,2712134,3861262,3319650,50,0.0322,0.0842,0.4095,0.7631
NW_006804035.1,3870829,4747023,4264852,50,0.0601,0.0946,0.4407,0.7062
NW_006804036.1,30987,995334,495867,50,0.076,0.0898,0.3291,0.597
NW_006804036.1,1010052,1907530,1475982,50,0.0745,0.0755,0.3995,0.6806
NW_006804036.1,1947404,3001333,2391180,50,0.0517,0.0948,0.4683,0.7366
NW_006804036.1,3003650,3955148,3513731,50,0.0699,0.0497,0.3755,0.7161
NW_006804037.1,14614,1238841,647586,50,0.0855,0.0959,0.342,0.5791
NW_006804037.1,1264233,2819923,1986487,50,0.0621,0.1041,0.424,0.6785
NW_006804037.1,2835409,4007966,3448034,50,0.0267,0.0686,0.4852,0.8302
NW_006804038.1,65454,1020527,520684,50,0.0728,0.1102,0.3,0.5377
NW_006804038.1,1042747,2144346,1560436,50,0.0514,0.1003,0.3064,0.613
NW_006804038.1,2168827,3281608,2671189,50,0.0705,0.1255,0.3338,0.5545
NW_006804038.1,3304146,4030037,3632869,50,0.1092,0.0987,0.3826,0.5665
NW_006804038.1,4034667,4840383,4483819,40,0.1021,0.1177,0.4137,0.5792
NW_006804039.1,11514,827583,388905,50,0.0688,0.0551,0.393,0.7206
NW_006804039.1,840619,2154361,1450155,50,0.0901,0.0697,0.4815,0.7074
NW_006804039.1,2159743,3354669,2686067,50,0.0609,0.1027,0.4879,0.7188
NW_006804039.1,3374732,4673049,3999017,50,0.0287,0.0654,0.5466,0.8486
NW_006804040.1,32432,1365124,668425,50,0.1037,0.0387,0.3259,0.6196
NW_006804040.1,1379630,2267293,1843433,50,0.0463,0.0976,0.4557,0.7367
NW_006804040.1,2297081,3229045,2721313,50,0.0885,0.1041,0.4813,0.6661
NW_006804040.1,3230888,3978464,3622971,50,0.054,0.0945,0.4733,0.7353
NW_006804040.1,3981026,4706653,4341235,49,0.0662,0.1031,0.4215,0.6704
NW_006804041.1,2868,1133973,518139,50,0.0959,0.136,0.3809,0.5368
NW_006804041.1,1164630,2299135,1693035,50,0.0701,0.0853,0.4704,0.7166
NW_006804041.1,2311668,3543709,2944393,50,0.0513,0.1175,0.4772,0.7109
NW_006804041.1,3550165,4596385,4104785,50,0.0372,0.0898,0.461,0.7687
NW_006804042.1,1645,1008955,506665,50,0.0303,0.0689,0.3372,0.7537
NW_006804042.1,1029334,1929287,1469350,50,0.0902,0.0557,0.4544,0.7117
NW_006804042.1,1968110,2842182,2431791,50,0.0723,0.0835,0.4358,0.6959
NW_006804042.1,2843360,3722173,3274805,50,0.0561,0.15,0.3245,0.5347
NW_006804042.1,3732259,4698740,4222333,46,0.0747,0.0913,0.3988,0.6557
NW_006804043.1,41032,1201783,755998,50,0.0999,0.0994,0.4776,0.6508
NW_006804043.1,1202884,2105443,1622862,50,0.0672,0.0973,0.5005,0.7209
NW_006804043.1,2106383,2861786,2479523,50,0.0659,0.115,0.4291,0.659
NW_006804043.1,2871369,4047564,3460892,50,0.039,0.0761,0.4749,0.7907
NW_006804044.1,31812,1023802,471380,50,0.071,0.07,0.5744,0.7783
NW_006804044.1,1035085,2447323,1794397,50,0.059,0.093,0.3619,0.6581
NW_006804044.1,2452746,3406636,3001920,50,0.0299,0.088,0.5077,0.8038
NW_006804044.1,3410231,4419003,3895085,50,0.0357,0.0998,0.4122,0.7318
NW_006804045.1,56421,1241402,673917,50,0.0788,0.0568,0.2663,0.5833
NW_006804045.1,1257453,2385073,1836944,50,0.0474,0.0963,0.4461,0.7314
NW_006804045.1,2394265,3226201,2778988,50,0.0401,0.1311,0.4207,0.6799
NW_006804045.1,3234537,4033808,3619968,50,0.0588,0.0779,0.4584,0.742
NW_006804046.1,517,827851,419941,50,0.0523,0.0691,0.4954,0.7831
NW_006804046.1,834690,1570949,1203646,50,0.0527,0.085,0.3853,0.7022
NW_006804046.1,1592338,2645993,2130479,50,0.078,0.0922,0.3919,0.6427
NW_006804046.1,2660536,3486138,3016748,50,0.0772,0.0868,0.3407,0.6104
NW_006804046.1,3516855,4460092,3986750,50,0.0317,0.1129,0.48,0.7547
NW_006804047.1,12612,907671,389811,50,0.0233,0.1039,0.3866,0.7378
NW_006804047.1,940744,1645096,1302878,50,0.0655,0.0674,0.485,0.7563
NW_006804047.1,1648096,2268198,1958629,50,0.0265,0.0664,0.4646,0.8272
NW_006804047.1,2280477,3161859,2723345,50,0.1014,0.0553,0.4972,0.7142
NW_006804047.1,3174460,4092720,3636008,50,0.0632,0.1221,0.4816,0.686
NW_006804048.1,9068,1135632,617685,50,0.0856,0.1175,0.318,0.5188
NW_006804048.1,1155875,2118494,1596599,50,0.0382,0.1226,0.4969,0.7373
NW_006804048.1,2133702,3035067,2614533,50,0.0744,0.081,0.3732,0.6534
NW_006804048.1,3076760,3980937,3568229,50,0.0359,0.0745,0.4221,0.7771
NW_006804049.1,34858,709429,350693,50,0.0951,0.1278,0.4978,0.6363
NW_006804049.1,713476,1708750,1281143,50,0.0386,0.1321,0.4455,0.6967
NW_006804049.1,1726525,2542123,2135469,50,0.0249,0.1414,0.5197,0.7464
NW_006804049.1,2544812,3456833,2970446,50,0.0477,0.1136,0.4764,0.7222
NW_006804049.1,3470679,4436559,3961377,50,0.0466,0.1583,0.5033,0.6804
NW_006804050.1,21717,1115383,580389,50,0.0434,0.1069,0.3787,0.6822
NW_006804050.1,1162619,2393170,1749356,50,0.0795,0.0664,0.491,0.735
NW_006804050.1,2407268,3538829,2925793,50,0.1301,0.1138,0.3907,0.5172
NW_006804050.1,3544212,4594689,4061383,50,0.1134,0.1514,0.3913,0.4964
NW_006804051.1,12013,810503,440323,50,0.0694,0.0746,0.4276,0.7096
NW_006804051.1,846087,1623641,1219063,50,0.0919,0.1177,0.3751,0.5644
NW_006804051.1,1642396,2449199,2028381,50,0.073,0.1156,0.4195,0.6384
NW_006804051.1,2509722,3291629,2945533,50,0.0431,0.0933,0.3948,0.7157
NW_006804051.1,3342829,4281026,3838234,50,0.0402,0.0934,0.3738,0.7085
NW_006804052.1,14722,668403,345359,50,0.0597,0.0756,0.5214,0.7711
NW_006804052.1,684607,1527773,1118059,50,0.062,0.1,0.3736,0.6496
NW_006804052.1,1537555,2473050,2080277,50,0.0388,0.0972,0.4588,0.7535
NW_006804052.1,2501275,3264675,2871572,50,0.0314,0.1029,0.3199,0.6714
NW_006804052.1,3272232,4227626,3721365,50,0.058,0.1354,0.3741,0.6029
NW_006804053.1,3079,965816,479401,50,0.0612,0.0844,0.3836,0.6835
NW_006804053.1,969843,1860489,1415732,50,0.0878,0.0626,0.4712,0.7156
NW_006804053.1,1862757,2832749,2349791,50,0.1208,0.0721,0.3523,0.5552
NW_006804053.1,2837656,3786894,3336200,50,0.0788,0.0867,0.4675,0.6975
NW_006804054.1,69607,1202784,607809,50,0.1075,0.1363,0.3718,0.5072
NW_006804054.1,1309134,2208863,1804609,50,0.086,0.1195,0.3999,0.5941
NW_006804054.1,2212297,3286288,2709192,50,0.0921,0.123,0.4262,0.5991
NW_006804054.1,3290539,4498751,3963533,50,0.1186,0.1177,0.4657,0.591
NW_006804055.1,27111,1047454,529474,50,0.0652,0.1042,0.5159,0.723
NW_006804055.1,1072570,2283683,1716206,50,0.0353,0.1097,0.2877,0.6161
NW_006804055.1,2343938,3178324,2791829,50,0.0838,0.0886,0.3472,0.5993
NW_006804055.1,3199809,4347170,3773203,50,0.0498,0.0743,0.4222,0.7472
NW_006804056.1,2055,883710,458324,50,0.0637,0.08,0.4889,0.7443
NW_006804056.1,937594,2312249,1646475,50,0.0485,0.1459,0.3769,0.6082
NW_006804056.1,2341368,3196169,2760665,50,0.0951,0.0889,0.4757,0.6709
NW_006804056.1,3240589,4282571,3660067,50,0.0668,0.1373,0.4089,0.6115
NW_006804057.1,39530,1019684,578234,50,0.1312,0.0973,0.4286,0.5687
NW_006804057.1,1029731,2121752,1613912,50,0.0663,0.1395,0.4407,0.6327
NW_006804057.1,2161264,3362736,2840433,50,0.088,0.0896,0.4334,0.6564
NW_006804057.1,3378351,4568525,3985596,50,0.0881,0.1011,0.4475,0.65
NW_006804058.1,14278,989581,499456,50,0.0632,0.0853,0.4572,0.7225
NW_006804058.1,1009608,1795947,1402680,50,0.0549,0.148,0.4565,0.6518
NW_006804058.1,1814407,2795281,2313100,50,0.0618,0.1171,0.514,0.7117
NW_006804058.1,2808924,3800074,3298450,50,0.0768,0.0521,0.4337,0.7316
NW_006804059.1,11319,990915,508959,50,0.104,0.0651,0.3862,0.6277
NW_006804059.1,999832,1696352,1338685,50,0.0446,0.1072,0.4045,0.6967
NW_006804059.1,1720541,2498921,2157288,50,0.055,0.0813,0.5326,0.7762
NW_006804059.1,2499219,3476262,2998854,50,0.0454,0.064,0.548,0.8206
NW_006804060.1,24106,735995,378549,50,0.0458,0.1268,0.3708,0.6385
NW_006804060.1,738691,1482918,1111678,50,0.0664,0.1361,0.5202,0.6841
NW_006804060.1,1510739,2366627,1976964,50,0.0496,0.1258,0.422,0.6698
NW_006804060.1,2408121,3301006,2809194,50,0.0385,0.1288,0.4714,0.7158
NW_006804060.1,3308102,4342776,3858738,50,0.0451,0.1057,0.346,0.6552
NW_006804061.1,6216,865537,435722,50,0.0391,0.0893,0.3702,0.7158
NW_006804061.1,881067,1713654,1292163,50,0.0575,0.0532,0.3095,0.6915
NW_006804061.1,1718922,2645622,2137501,50,0.0202,0.1124,0.4401,0.7595
NW_006804061.1,2647121,3646270,3079615,50,0.0347,0.0726,0.4595,0.7987
NW_006804063.1,34584,855212,447191,50,0.1166,0.0757,0.5018,0.6665
NW_006804063.1,901989,2185638,1533399,50,0.0824,0.0832,0.4236,0.6695
NW_006804063.1,2216873,3214152,2681170,50,0.0543,0.0985,0.4217,0.7009
NW_006804063.1,3225037,4135231,3725381,41,0.0602,0.1664,0.3565,0.5351
NW_006804064.1,2475,926580,490429,50,0.0854,0.0973,0.2855,0.5139
NW_006804064.1,928115,1716260,1304824,50,0.0879,0.0955,0.2944,0.5226
NW_006804064.1,1720974,2753113,2329016,50,0.044,0.0825,0.372,0.7172
NW_006804064.1,2757768,3493832,3125947,50,0.1125,0.1058,0.2601,0.4035
NW_006804064.1,3502861,4367211,3970294,48,0.0993,0.0889,0.3655,0.5841
NW_006804065.1,17681,1049384,482768,50,0.0318,0.0837,0.4135,0.7669
NW_006804065.1,1071501,2314498,1734638,50,0.0786,0.0609,0.3981,0.6936
NW_006804065.1,2317316,3186114,2813611,50,0.0483,0.0829,0.4814,0.7658
NW_006804065.1,3202966,4019078,3628726,50,0.0502,0.0894,0.4931,0.7584
NW_006804066.1,23072,637606,302512,50,0.0313,0.1185,0.2163,0.5085
NW_006804066.1,652641,1422326,988970,50,0.0478,0.0764,0.5032,0.7843
NW_006804066.1,1509276,2456559,1964936,50,0.0485,0.0733,0.3829,0.7294
NW_006804066.1,2459297,3448414,2951483,50,0.0421,0.0896,0.5345,0.7888
NW_006804066.1,3458302,4472807,4030281,44,0.0794,0.0779,0.5012,0.7252
NW_006804067.1,3777,796318,370592,50,0.0836,0.0767,0.4774,0.7074
NW_006804067.1,870882,1898667,1379048,50,0.0404,0.0676,0.378,0.7553
NW_006804067.1,1946375,3310283,2540290,50,0.0269,0.096,0.3631,0.7282
NW_006804068.1,2768,1222274,598826,50,0.057,0.0641,0.379,0.7232
NW_006804068.1,1242159,2723029,1893766,50,0.0256,0.082,0.5422,0.8311
NW_006804068.1,2738678,3989309,3390410,50,0.0729,0.0338,0.3166,0.695
NW_006804069.1,833,715581,349427,50,0.0692,0.0813,0.4416,0.7083
NW_006804069.1,726132,1826931,1240671,50,0.0613,0.0942,0.3995,0.6788
NW_006804069.1,1837428,3202972,2564065,50,0.0486,0.1244,0.406,0.6631
NW_006804069.1,3253097,4151883,3707003,50,0.0479,0.0826,0.2941,0.6439
NW_006804070.1,24817,767352,379929,50,0.0841,0.1313,0.4469,0.617
NW_006804070.1,778900,1575701,1174052,50,0.1083,0.0669,0.4044,0.6304
NW_006804070.1,1587261,2372352,1977096,50,0.0859,0.0752,0.5271,0.7293
NW_006804070.1,2387542,3356501,2909181,50,0.0708,0.1216,0.4147,0.6305
NW_006804071.1,8177,1258858,683272,50,0.0957,0.0465,0.4789,0.7267
NW_006804071.1,1263966,2383910,1765151,50,0.0567,0.0658,0.3856,0.7252
NW_006804071.1,2403663,3372722,2841850,50,0.0343,0.1069,0.4578,0.7479
NW_006804071.1,3394896,4172346,3782758,50,0.047,0.1072,0.5545,0.7659
NW_006804072.1,27742,828002,411103,50,0.0875,0.0903,0.3981,0.6316
NW_006804072.1,867888,1975698,1359903,50,0.0401,0.1136,0.4259,0.7092
NW_006804072.1,2050333,2993758,2500512,50,0.0764,0.1072,0.4545,0.667
NW_006804072.1,2995729,3923198,3483638,50,0.1031,0.0976,0.3866,0.5827
NW_006804073.1,32661,957567,523169,50,0.0859,0.0886,0.3859,0.628
NW_006804073.1,982607,1888156,1484325,50,0.0973,0.0976,0.4152,0.6159
NW_006804073.1,1902877,2777197,2288883,50,0.1,0.0839,0.4778,0.6702
NW_006804073.1,2782308,3540413,3167100,50,0.0995,0.0605,0.4103,0.6606
NW_006804074.1,19216,912491,448603,50,0.0362,0.0944,0.4877,0.7754
NW_006804074.1,921015,1795723,1413054,50,0.0461,0.1094,0.483,0.7342
NW_006804074.1,1808645,2767135,2288157,50,0.063,0.1079,0.4255,0.6723
NW_006804074.1,2786214,3508491,3125100,50,0.0312,0.1126,0.4998,0.7647
NW_006804075.1,37436,1151700,717110,50,0.05,0.0768,0.3998,0.7305
NW_006804075.1,1156659,1963778,1554603,50,0.0648,0.0988,0.4918,0.719
NW_006804075.1,1975675,2933466,2451412,50,0.0752,0.0732,0.3778,0.6674
NW_006804075.1,2938052,3810843,3374919,50,0.058,0.1488,0.3955,0.601
NW_006804076.1,33210,1345898,708865,50,0.0745,0.102,0.3922,0.6351
NW_006804076.1,1378531,2129187,1726018,50,0.1068,0.0736,0.3431,0.5719
NW_006804076.1,2137872,3319220,2700808,50,0.0849,0.082,0.4826,0.701
NW_006804076.1,3359541,4061945,3715056,43,0.0862,0.0608,0.3966,0.6771
NW_006804077.1,8333,809922,456078,50,0.0732,0.1017,0.4354,0.6682
NW_006804077.1,818077,1525143,1160535,50,0.0776,0.0876,0.3497,0.6164
NW_006804077.1,1530563,2842171,2167288,50,0.0404,0.0859,0.389,0.7305
NW_006804077.1,2873246,3798909,3379770,50,0.0842,0.0383,0.4613,0.7508
NW_006804078.1,1432,968029,539381,50,0.065,0.0783,0.4569,0.7287
NW_006804078.1,993327,1933622,1451180,50,0.0758,0.0678,0.4165,0.7004
NW_006804078.1,1937930,2997777,2452329,50,0.04,0.079,0.4356,0.7673
NW_006804078.1,3008843,4279692,3636164,49,0.0447,0.0979,0.5231,0.7693
NW_006804079.1,8577,758187,427167,50,0.0584,0.0693,0.5648,0.7965
NW_006804079.1,777383,1578444,1181184,50,0.0731,0.1181,0.3945,0.6159
NW_006804079.1,1580201,2329617,1964676,50,0.0727,0.0978,0.3288,0.5906
NW_006804079.1,2343358,3090986,2720588,50,0.1112,0.1087,0.4547,0.6062
NW_006804079.1,3095086,3857803,3520142,50,0.0522,0.0496,0.383,0.7617
NW_006804080.1,20801,995945,507680,50,0.0544,0.1313,0.3131,0.5572
NW_006804080.1,1017141,2188794,1609924,50,0.0604,0.1169,0.3737,0.6262
NW_006804080.1,2203598,3151706,2652412,50,0.0487,0.0939,0.4097,0.712
NW_006804080.1,3171635,4221489,3760188,43,0.0429,0.0945,0.5104,0.7719
NW_006804081.1,9880,884302,473292,50,0.0486,0.0743,0.3155,0.6785
NW_006804081.1,904489,2020504,1517790,50,0.0437,0.1224,0.366,0.6464
NW_006804081.1,2024947,2809589,2443237,50,0.0796,0.0845,0.3659,0.6308
NW_006804081.1,2827502,3707710,3223947,50,0.0384,0.0788,0.3713,0.7363
NW_006804082.1,15198,773689,384767,50,0.041,0.0756,0.4736,0.7871
NW_006804082.1,831928,1624985,1217475,50,0.0577,0.0799,0.2901,0.6195
NW_006804082.1,1672694,2432059,2074004,50,0.0235,0.0952,0.4335,0.7761
NW_006804082.1,2451909,3371359,2821636,50,0.0996,0.0996,0.4088,0.6041
NW_006804082.1,3421560,4154198,3747543,40,0.0434,0.0973,0.2576,0.5839
NW_006804083.1,961,695152,392262,50,0.1005,0.0775,0.2372,0.4445
NW_006804083.1,706796,1363826,1085573,50,0.0836,0.0922,0.4031,0.64
NW_006804083.1,1385873,2381220,1831525,50,0.1183,0.1377,0.3527,0.4667
NW_006804083.1,2387638,3244642,2801793,50,0.1026,0.0549,0.4699,0.6986
NW_006804084.1,6778,782210,428907,50,0.0551,0.0629,0.394,0.7386
NW_006804084.1,795689,1862446,1326540,50,0.064,0.1102,0.3858,0.6389
NW_006804084.1,1903177,2882109,2408133,50,0.1134,0.0831,0.3218,0.5213
NW_006804084.1,2885713,3855134,3372481,50,0.0576,0.1068,0.37,0.6451
NW_006804085.1,6564,1525746,818752,50,0.0739,0.0623,0.2905,0.6126
NW_006804085.1,1601990,2880097,2300383,50,0.0315,0.1017,0.3986,0.7299
NW_006804085.1,2927652,4379642,3711962,50,0.0593,0.0809,0.4392,0.7267
NW_006804086.1,17904,842284,416089,50,0.0644,0.0964,0.3943,0.6654
NW_006804086.1,854159,1903392,1334692,50,0.0599,0.1283,0.5066,0.6972
NW_006804086.1,1930141,2862560,2399787,50,0.0874,0.1008,0.3145,0.5384
NW_006804086.1,2878811,3863405,3341492,42,0.0756,0.1072,0.3729,0.6098
NW_006804087.1,5904,672635,315791,50,0.1013,0.1016,0.3682,0.5639
NW_006804087.1,676828,1588706,1218999,50,0.0628,0.1044,0.3063,0.5781
NW_006804087.1,1655869,2649639,2180600,50,0.0673,0.1301,0.4545,0.6525
NW_006804087.1,2651371,3612315,3195085,50,0.0704,0.1187,0.4344,0.6492
NW_006804088.1,1133,888615,432940,50,0.0529,0.0401,0.506,0.8259
NW_006804088.1,890939,1659618,1302036,50,0.0455,0.1226,0.4223,0.6829
NW_006804088.1,1687860,2691727,2195218,50,0.0479,0.1272,0.3768,0.6383
NW_006804088.1,2694933,3386731,3048703,50,0.0438,0.11,0.396,0.6884
NW_006804089.1,15159,887359,396051,50,0.1,0.086,0.4179,0.6289
