param,mean,median,0.950_CI_LB,0.950_CI_UB
beta_loc_4004_pop_0,-0.001865,-0.001170,-0.112241,0.103921
beta_loc_4005_pop_0,0.000402,0.000307,-0.108977,0.109474
beta_loc_4006_pop_0,-0.002382,-0.001540,-0.113201,0.101064
beta_loc_4007_pop_0,0.000821,0.000466,-0.104634,0.110164
beta_loc_4008_pop_0,0.000278,0.000170,-0.109472,0.110412
beta_loc_4009_pop_0,0.000463,0.000486,-0.111774,0.109166
beta_loc_4010_pop_0,-0.000022,0.000262,-0.109094,0.107598
beta_loc_4011_pop_0,-0.000459,-0.000303,-0.109118,0.108242
beta_loc_4012_pop_0,0.000670,0.000115,-0.106864,0.110826
beta_loc_4013_pop_0,-0.000380,0.000161,-0.109412,0.107448
beta_loc_4014_pop_0,-0.003880,-0.002725,-0.113211,0.100093
beta_loc_4015_pop_0,-0.000142,0.000140,-0.109590,0.110739
beta_loc_4016_pop_0,0.000506,0.000014,-0.107502,0.115515
beta_loc_4017_pop_0,-0.000426,0.000046,-0.110016,0.104379
beta_loc_4018_pop_0,-0.001219,-0.000589,-0.109312,0.107099
beta_loc_4019_pop_0,-0.000086,0.000196,-0.109080,0.107094
beta_loc_4020_pop_0,0.000004,-0.000330,-0.110180,0.109258
beta_loc_4021_pop_0,0.000444,0.000241,-0.109343,0.108252
beta_loc_4022_pop_0,0.001122,0.001164,-0.108907,0.109727
beta_loc_4023_pop_0,-0.000203,-0.000330,-0.107226,0.110446
beta_loc_4024_pop_0,0.004040,0.002592,-0.102192,0.113931
beta_loc_4025_pop_0,-0.000849,-0.001389,-0.108764,0.105151
beta_loc_4026_pop_0,0.003448,0.002627,-0.101335,0.113784
beta_loc_4027_pop_0,-0.000129,0.000056,-0.107983,0.110815
beta_loc_4028_pop_0,0.000532,0.000365,-0.108269,0.107014
beta_loc_4029_pop_0,-0.000140,-0.000387,-0.106593,0.112228
beta_loc_4030_pop_0,-0.000482,-0.000602,-0.108480,0.107460
beta_loc_4031_pop_0,-0.000226,-0.000705,-0.108091,0.108208
beta_loc_4032_pop_0,-0.000509,0.000213,-0.108901,0.109229
beta_loc_4033_pop_0,0.000451,-0.000020,-0.104996,0.110079
beta_loc_4034_pop_0,-0.000684,-0.000517,-0.107825,0.106430
beta_loc_4035_pop_0,0.000431,0.000307,-0.107758,0.111028
beta_loc_4036_pop_0,-0.001059,-0.000934,-0.111052,0.109235
beta_loc_4037_pop_0,-0.003222,-0.001431,-0.115254,0.097833
beta_loc_4038_pop_0,-0.000887,-0.000837,-0.110323,0.104973
beta_loc_4039_pop_0,-0.000441,-0.000005,-0.108559,0.104815
beta_loc_4040_pop_0,0.000600,0.000673,-0.108005,0.111618
beta_loc_4041_pop_0,-0.000754,-0.000788,-0.111318,0.106298
beta_loc_4042_pop_0,0.000944,0.000955,-0.105852,0.110709
beta_loc_4043_pop_0,-0.000320,-0.000094,-0.110364,0.111795
beta_loc_4044_pop_0,-0.000060,0.000077,-0.110471,0.105307
beta_loc_4045_pop_0,-0.001165,-0.000237,-0.108061,0.105062
beta_loc_4046_pop_0,0.000501,0.000620,-0.107756,0.109605
beta_loc_4047_pop_0,0.000271,0.000253,-0.102153,0.105302
beta_loc_4048_pop_0,0.000956,0.000396,-0.107579,0.111674
beta_loc_4049_pop_0,0.001455,0.000471,-0.105634,0.111919
beta_loc_4050_pop_0,-0.000041,0.000027,-0.103900,0.106022
beta_loc_4051_pop_0,0.000012,0.000126,-0.108903,0.109045
beta_loc_4052_pop_0,-0.001379,-0.001449,-0.108267,0.105455
beta_loc_4053_pop_0,0.001221,0.000082,-0.105125,0.113221
beta_loc_4054_pop_0,-0.000444,-0.000477,-0.111363,0.109611
beta_loc_4055_pop_0,0.000583,0.000087,-0.105846,0.110624
beta_loc_4056_pop_0,-0.000884,-0.001101,-0.110574,0.105939
beta_loc_4057_pop_0,-0.004599,-0.002673,-0.115924,0.100411
beta_loc_4058_pop_0,0.000502,-0.000168,-0.102051,0.108883
beta_loc_4059_pop_0,-0.000992,-0.000569,-0.113926,0.105344
beta_loc_4060_pop_0,-0.000872,-0.000154,-0.111839,0.103958
beta_loc_4061_pop_0,0.000508,0.000385,-0.107321,0.106217
beta_loc_4062_pop_0,-0.000874,-0.000692,-0.106572,0.104524
beta_loc_4063_pop_0,0.001104,0.000591,-0.105019,0.112068
beta_loc_4064_pop_0,0.002201,0.001336,-0.106125,0.110265
beta_loc_4065_pop_0,-0.000031,-0.000591,-0.105043,0.107900
beta_loc_4066_pop_0,-0.000430,-0.000309,-0.109271,0.106968
beta_loc_4067_pop_0,0.000398,0.000198,-0.110470,0.110485
beta_loc_4068_pop_0,0.002968,0.001564,-0.102215,0.112924
beta_loc_4069_pop_0,-0.003220,-0.002013,-0.117611,0.101707
beta_loc_4070_pop_0,0.000230,0.000249,-0.107050,0.107896
beta_loc_4071_pop_0,-0.000206,-0.000303,-0.106103,0.104597
beta_loc_4072_pop_0,-0.000885,-0.000694,-0.108367,0.106798
beta_loc_4073_pop_0,-0.000281,-0.000439,-0.111039,0.106743
beta_loc_4074_pop_0,-0.000753,-0.000662,-0.110204,0.106585
beta_loc_4075_pop_0,-0.000198,-0.000588,-0.108611,0.112534
beta_loc_4076_pop_0,-0.002761,-0.001892,-0.113241,0.101529
beta_loc_4077_pop_0,0.004150,0.002814,-0.098743,0.119275
beta_loc_4078_pop_0,-0.000759,-0.000710,-0.107486,0.103633
beta_loc_4079_pop_0,0.000741,0.000930,-0.105811,0.105594
beta_loc_4080_pop_0,0.000084,0.000685,-0.109110,0.108036
beta_loc_4081_pop_0,-0.000567,0.000072,-0.106325,0.106779
beta_loc_4082_pop_0,-0.000209,-0.000714,-0.108716,0.105553
beta_loc_4083_pop_0,0.001138,0.000892,-0.107019,0.110429
beta_loc_4084_pop_0,-0.000969,-0.000625,-0.107481,0.102669
beta_loc_4085_pop_0,0.000430,0.000251,-0.108816,0.110432
beta_loc_4086_pop_0,0.000464,0.000924,-0.110301,0.109623
beta_loc_4087_pop_0,-0.000340,0.000246,-0.108823,0.106261
beta_loc_4088_pop_0,0.000124,0.000617,-0.107661,0.109768
beta_loc_4089_pop_0,0.000202,0.000117,-0.107384,0.103836
beta_loc_4090_pop_0,-0.003990,-0.003039,-0.114842,0.098129
beta_loc_4091_pop_0,0.000075,0.000384,-0.107895,0.105247
beta_loc_4092_pop_0,-0.000327,-0.000358,-0.107057,0.110530
beta_loc_4093_pop_0,-0.001733,-0.001022,-0.114900,0.105045
beta_loc_4094_pop_0,-0.000156,-0.000217,-0.108864,0.109286
beta_loc_4095_pop_0,-0.001433,-0.000670,-0.108280,0.102253
beta_loc_4096_pop_0,0.002726,0.001702,-0.099278,0.109812
beta_loc_4097_pop_0,0.000277,0.000949,-0.111584,0.109265
beta_loc_4098_pop_0,-0.000231,-0.000263,-0.110107,0.105272
beta_loc_4099_pop_0,0.000818,0.000719,-0.105981,0.108224
beta_loc_4100_pop_0,0.000313,0.000253,-0.102838,0.105693
beta_loc_4101_pop_0,-0.004954,-0.003355,-0.117504,0.101600
beta_loc_4102_pop_0,-0.001077,-0.000652,-0.114417,0.109095
beta_loc_4103_pop_0,-0.000016,-0.000331,-0.108334,0.108270
beta_loc_4104_pop_0,0.002915,0.001974,-0.102861,0.116936
beta_loc_4105_pop_0,-0.000163,0.000258,-0.111031,0.106969
beta_loc_4106_pop_0,0.000403,0.000172,-0.107502,0.108224
beta_loc_4107_pop_0,0.000128,0.000151,-0.108971,0.111478
beta_loc_4108_pop_0,0.001762,0.000605,-0.099726,0.110135
beta_loc_4109_pop_0,-0.001423,-0.000486,-0.114925,0.104524
beta_loc_4110_pop_0,0.000536,0.000246,-0.108197,0.114115
beta_loc_4111_pop_0,-0.001428,-0.000662,-0.111444,0.106307
beta_loc_4112_pop_0,-0.000135,0.000393,-0.110967,0.109019
beta_loc_4113_pop_0,0.000510,0.000369,-0.107696,0.108254
beta_loc_4114_pop_0,-0.000559,-0.000644,-0.107924,0.109585
beta_loc_4115_pop_0,0.000358,0.000449,-0.105692,0.107185
beta_loc_4116_pop_0,-0.002470,-0.001346,-0.111842,0.100351
beta_loc_4117_pop_0,-0.000638,-0.000722,-0.109541,0.104780
beta_loc_4118_pop_0,0.000025,0.000662,-0.110510,0.106136
beta_loc_4119_pop_0,0.001328,0.001386,-0.107557,0.112095
beta_loc_4120_pop_0,0.000183,0.000067,-0.105796,0.109574
beta_loc_4121_pop_0,0.000154,0.000183,-0.109020,0.108406
beta_loc_4122_pop_0,0.000552,0.000006,-0.104270,0.108243
beta_loc_4123_pop_0,0.000636,0.000482,-0.104526,0.106880
beta_loc_4124_pop_0,0.001091,0.000241,-0.102744,0.109430
beta_loc_4125_pop_0,0.000824,0.000039,-0.106100,0.108839
beta_loc_4126_pop_0,0.000201,0.000152,-0.107270,0.107238
beta_loc_4127_pop_0,0.000209,0.000224,-0.105625,0.110894
beta_loc_4128_pop_0,0.000362,0.000432,-0.109467,0.110618
beta_loc_4129_pop_0,-0.000290,0.000524,-0.110326,0.107659
beta_loc_4130_pop_0,-0.000692,-0.000354,-0.107875,0.102327
beta_loc_4131_pop_0,0.001574,0.001219,-0.108473,0.113009
beta_loc_4132_pop_0,-0.000317,0.000409,-0.107096,0.107361
beta_loc_4133_pop_0,0.000088,0.000553,-0.111452,0.107503
beta_loc_4134_pop_0,-0.001031,-0.000609,-0.111659,0.110078
beta_loc_4135_pop_0,-0.004609,-0.003254,-0.113283,0.095407
beta_loc_4136_pop_0,0.000152,0.000725,-0.102804,0.103654
beta_loc_4137_pop_0,0.000051,-0.000231,-0.107771,0.106513
beta_loc_4138_pop_0,-0.000394,0.000243,-0.108845,0.106075
beta_loc_4139_pop_0,-0.000022,0.000101,-0.108423,0.108606
beta_loc_4140_pop_0,-0.000032,-0.000046,-0.110060,0.109170
beta_loc_4141_pop_0,-0.000460,-0.000025,-0.109518,0.101672
beta_loc_4142_pop_0,-0.000428,-0.000231,-0.108324,0.106004
beta_loc_4143_pop_0,-0.000597,-0.000454,-0.110674,0.106562
beta_loc_4144_pop_0,-0.001887,-0.002091,-0.111175,0.107555
beta_loc_4145_pop_0,-0.000833,-0.001065,-0.107209,0.110593
beta_loc_4146_pop_0,0.000953,0.000259,-0.106005,0.112835
beta_loc_4147_pop_0,0.002461,0.001356,-0.103426,0.116209
beta_loc_4148_pop_0,0.000279,0.000600,-0.105934,0.108219
beta_loc_4149_pop_0,0.000172,-0.000373,-0.106300,0.106719
beta_loc_4150_pop_0,0.000845,-0.000239,-0.104771,0.109800
beta_loc_4151_pop_0,0.000109,-0.000004,-0.105140,0.104423
beta_loc_4152_pop_0,-0.000478,-0.000204,-0.108334,0.106547
beta_loc_4153_pop_0,-0.000370,-0.000821,-0.105160,0.109877
beta_loc_4154_pop_0,0.002798,0.002029,-0.103835,0.115722
beta_loc_4155_pop_0,-0.000506,-0.000931,-0.104768,0.105965
beta_loc_4156_pop_0,-0.000419,-0.000020,-0.111275,0.105956
beta_loc_4157_pop_0,0.000088,0.000221,-0.108530,0.106226
beta_loc_4158_pop_0,0.000554,0.000097,-0.106455,0.106429
beta_loc_4159_pop_0,-0.000235,-0.000539,-0.111208,0.108415
beta_loc_4160_pop_0,0.000307,0.000099,-0.110677,0.110695
beta_loc_4161_pop_0,0.006665,0.003509,-0.094356,0.121143
beta_loc_4162_pop_0,-0.000328,-0.000330,-0.110581,0.106231
beta_loc_4163_pop_0,-0.000185,-0.000685,-0.110344,0.110110
beta_loc_4164_pop_0,-0.000249,-0.000009,-0.109914,0.109077
beta_loc_4165_pop_0,0.000003,0.000253,-0.110745,0.109696
beta_loc_4166_pop_0,0.000452,0.000402,-0.108291,0.110847
beta_loc_4167_pop_0,-0.000627,-0.000534,-0.107799,0.105476
beta_loc_4168_pop_0,0.001571,0.001097,-0.102610,0.112801
beta_loc_4169_pop_0,-0.000863,-0.000717,-0.106769,0.104994
beta_loc_4170_pop_0,-0.000363,-0.000557,-0.109780,0.105278
beta_loc_4171_pop_0,-0.000196,-0.000742,-0.111996,0.105084
beta_loc_4172_pop_0,0.001659,0.001219,-0.105642,0.109233
beta_loc_4173_pop_0,0.000080,-0.000080,-0.110044,0.108133
beta_loc_4174_pop_0,-0.002696,-0.001952,-0.111206,0.102121
beta_loc_4175_pop_0,-0.000682,-0.000119,-0.109571,0.104184
beta_loc_4176_pop_0,-0.001787,-0.000822,-0.110913,0.103427
beta_loc_4177_pop_0,-0.000315,-0.000312,-0.109309,0.103549
beta_loc_4178_pop_0,0.001774,0.001213,-0.103880,0.111443
beta_loc_4179_pop_0,-0.000045,0.000669,-0.113371,0.108149
beta_loc_4180_pop_0,-0.000068,-0.000060,-0.108058,0.105472
beta_loc_4181_pop_0,0.001176,0.000520,-0.108641,0.115216
beta_loc_4182_pop_0,-0.000018,0.000378,-0.110847,0.112387
beta_loc_4183_pop_0,0.000021,0.000277,-0.109856,0.106513
beta_loc_4184_pop_0,0.003988,0.003238,-0.106315,0.117229
beta_loc_4185_pop_0,-0.000120,-0.000294,-0.109355,0.109359
beta_loc_4186_pop_0,0.000654,0.000947,-0.109778,0.109109
beta_loc_4187_pop_0,0.000777,0.000353,-0.107349,0.108022
beta_loc_4188_pop_0,0.006545,0.004597,-0.097523,0.121881
beta_loc_4189_pop_0,0.003350,0.001484,-0.097625,0.117807
beta_loc_4190_pop_0,0.001014,0.000916,-0.105614,0.107789
beta_loc_4191_pop_0,-0.000263,0.000233,-0.108727,0.108471
beta_loc_4192_pop_0,-0.001306,-0.001276,-0.111032,0.106099
beta_loc_4193_pop_0,-0.002163,-0.001075,-0.111708,0.103709
beta_loc_4194_pop_0,0.000306,0.000190,-0.106607,0.104215
beta_loc_4195_pop_0,-0.000642,-0.000370,-0.110019,0.104263
beta_loc_4196_pop_0,-0.000182,-0.000531,-0.108420,0.109414
beta_loc_4197_pop_0,-0.004615,-0.003385,-0.114698,0.095512
beta_loc_4198_pop_0,0.000490,0.000782,-0.102958,0.108806
beta_loc_4199_pop_0,0.003415,0.001929,-0.100850,0.115939
beta_loc_4200_pop_0,-0.002123,-0.001431,-0.111320,0.099728
beta_loc_4201_pop_0,0.000312,-0.000262,-0.105117,0.107778
beta_loc_4202_pop_0,-0.000280,-0.000348,-0.109193,0.109668
beta_loc_4203_pop_0,0.004615,0.003417,-0.101263,0.118261
beta_loc_4204_pop_0,-0.003487,-0.002079,-0.116221,0.101844
beta_loc_4205_pop_0,0.000594,-0.000031,-0.106960,0.108267
beta_loc_4206_pop_0,0.001128,0.000382,-0.103654,0.108793
beta_loc_4207_pop_0,0.005259,0.003405,-0.096835,0.121060
beta_loc_4208_pop_0,0.000553,0.001064,-0.110083,0.108172
beta_loc_4209_pop_0,-0.000109,0.000581,-0.107634,0.103463
beta_loc_4210_pop_0,-0.000330,-0.000467,-0.107149,0.109935
beta_loc_4211_pop_0,-0.000945,-0.000722,-0.111722,0.107554
beta_loc_4212_pop_0,-0.000946,-0.001040,-0.112450,0.106970
beta_loc_4213_pop_0,0.000006,0.000146,-0.107125,0.107772
beta_loc_4214_pop_0,-0.000435,-0.000251,-0.111133,0.106498
beta_loc_4215_pop_0,-0.001013,-0.000613,-0.111044,0.105238
beta_loc_4216_pop_0,-0.000392,-0.000140,-0.108181,0.106900
beta_loc_4217_pop_0,-0.000778,-0.000561,-0.108648,0.106429
beta_loc_4218_pop_0,0.003678,0.002658,-0.100079,0.114928
beta_loc_4219_pop_0,0.000830,0.000343,-0.103426,0.109849
beta_loc_4220_pop_0,-0.000633,-0.001068,-0.110964,0.109812
beta_loc_4221_pop_0,-0.000125,0.000095,-0.108600,0.105184
beta_loc_4222_pop_0,0.000333,0.000226,-0.109841,0.109120
beta_loc_4223_pop_0,-0.001216,-0.001097,-0.109510,0.105717
beta_loc_4224_pop_0,-0.000097,-0.000006,-0.108456,0.111221
beta_loc_4225_pop_0,0.000064,-0.000019,-0.107324,0.109116
beta_loc_4226_pop_0,0.000598,0.000359,-0.105749,0.109120
beta_loc_4227_pop_0,-0.000173,-0.000311,-0.109173,0.108157
beta_loc_4228_pop_0,0.000460,0.000257,-0.104485,0.107029
beta_loc_4229_pop_0,-0.000406,-0.000570,-0.107962,0.107009
beta_loc_4230_pop_0,0.000317,-0.000027,-0.104954,0.109719
beta_loc_4231_pop_0,-0.000827,-0.000447,-0.105988,0.106583
beta_loc_4232_pop_0,0.000174,0.000394,-0.106040,0.109916
beta_loc_4233_pop_0,-0.000865,-0.000731,-0.112034,0.105846
beta_loc_4234_pop_0,0.000159,0.000419,-0.108375,0.109143
beta_loc_4235_pop_0,0.002423,0.001840,-0.100809,0.110992
beta_loc_4236_pop_0,0.000026,-0.000218,-0.111562,0.107948
beta_loc_4237_pop_0,0.001559,0.000394,-0.108128,0.115488
beta_loc_4238_pop_0,0.000463,-0.000002,-0.107284,0.108439
beta_loc_4239_pop_0,0.003935,0.002233,-0.099031,0.114309
beta_loc_4240_pop_0,0.000194,-0.000094,-0.106878,0.108638
beta_loc_4241_pop_0,0.002919,0.001947,-0.103302,0.116136
beta_loc_4242_pop_0,0.004343,0.002364,-0.099969,0.119535
beta_loc_4243_pop_0,0.000395,0.000656,-0.107902,0.108826
beta_loc_4244_pop_0,0.000355,-0.000332,-0.107648,0.114350
beta_loc_4245_pop_0,0.004531,0.002650,-0.097003,0.115046
beta_loc_4246_pop_0,-0.000721,-0.000228,-0.109338,0.102123
beta_loc_4247_pop_0,-0.000314,-0.000123,-0.112382,0.109686
beta_loc_4248_pop_0,-0.000590,-0.000902,-0.107517,0.109547
beta_loc_4249_pop_0,-0.002195,-0.001377,-0.114462,0.105248
beta_loc_4250_pop_0,-0.004019,-0.002700,-0.119101,0.100866
beta_loc_4251_pop_0,0.000330,0.000170,-0.107665,0.107176
beta_loc_4252_pop_0,-0.001587,-0.000559,-0.110337,0.104131
beta_loc_4253_pop_0,0.000234,-0.000622,-0.105792,0.108708
beta_loc_4254_pop_0,0.000703,0.000094,-0.108089,0.109793
beta_loc_4255_pop_0,-0.001268,-0.000651,-0.114576,0.104779
beta_loc_4256_pop_0,-0.001959,-0.001101,-0.110172,0.105589
beta_loc_4257_pop_0,-0.000064,0.000348,-0.110468,0.107047
beta_loc_4258_pop_0,0.000321,0.000156,-0.105553,0.112891
beta_loc_4259_pop_0,0.004246,0.003141,-0.100074,0.118698
beta_loc_4260_pop_0,0.001539,0.001237,-0.107558,0.107699
beta_loc_4261_pop_0,0.000022,-0.000219,-0.106545,0.107140
beta_loc_4262_pop_0,0.001768,0.000380,-0.104186,0.113517
beta_loc_4263_pop_0,0.000882,0.000568,-0.105774,0.108225
beta_loc_4264_pop_0,-0.000698,-0.000641,-0.111288,0.105673
beta_loc_4265_pop_0,0.000440,0.000231,-0.103426,0.107342
beta_loc_4266_pop_0,-0.001280,-0.000856,-0.112412,0.108389
beta_loc_4267_pop_0,0.000657,0.000552,-0.103995,0.106904
beta_loc_4268_pop_0,0.000574,0.000150,-0.106062,0.104406
beta_loc_4269_pop_0,0.000568,0.000446,-0.105653,0.110600
beta_loc_4270_pop_0,0.000105,0.000028,-0.109145,0.110951
beta_loc_4271_pop_0,0.000084,0.000562,-0.108573,0.104848
beta_loc_4272_pop_0,-0.000102,-0.000107,-0.110338,0.109825
beta_loc_4273_pop_0,0.000718,0.000424,-0.103227,0.107811
beta_loc_4274_pop_0,0.000482,-0.000185,-0.107125,0.112767
beta_loc_4275_pop_0,0.000147,0.000272,-0.107326,0.107354
beta_loc_4276_pop_0,-0.000274,-0.000286,-0.109580,0.108200
beta_loc_4277_pop_0,0.001413,0.000201,-0.105142,0.112688
beta_loc_4278_pop_0,-0.001266,-0.000557,-0.112186,0.107286
beta_loc_4279_pop_0,-0.000802,-0.000297,-0.108493,0.103177
beta_loc_4280_pop_0,-0.000478,0.000312,-0.113511,0.109234
beta_loc_4281_pop_0,0.000456,-0.000116,-0.103191,0.108940
beta_loc_4282_pop_0,0.000508,0.000344,-0.106000,0.109516
beta_loc_4283_pop_0,-0.000048,-0.000459,-0.108373,0.109236
beta_loc_4284_pop_0,-0.001176,-0.000813,-0.113994,0.108341
beta_loc_4285_pop_0,-0.000344,0.000232,-0.110469,0.107322
beta_loc_4286_pop_0,0.000218,0.000357,-0.108189,0.107054
beta_loc_4287_pop_0,0.000334,-0.000357,-0.105467,0.106259
beta_loc_4288_pop_0,0.000095,-0.000277,-0.104723,0.106605
beta_loc_4289_pop_0,-0.000384,0.000454,-0.108479,0.105007
beta_loc_4290_pop_0,0.000203,-0.000195,-0.104846,0.109882
beta_loc_4291_pop_0,-0.003856,-0.002125,-0.113995,0.099388
beta_loc_4292_pop_0,-0.000091,0.000079,-0.109380,0.108731
beta_loc_4293_pop_0,-0.000230,0.000322,-0.110267,0.104475
beta_loc_4294_pop_0,0.001219,0.000910,-0.107268,0.112603
beta_loc_4295_pop_0,-0.000343,0.000254,-0.107320,0.106396
beta_loc_4296_pop_0,0.004673,0.003160,-0.098645,0.115887
beta_loc_4297_pop_0,0.000976,0.000482,-0.105969,0.108745
beta_loc_4298_pop_0,-0.001213,-0.000732,-0.112996,0.106827
beta_loc_4299_pop_0,0.000233,0.001050,-0.107886,0.108989
beta_loc_4300_pop_0,0.001103,0.000805,-0.105455,0.109066
beta_loc_4301_pop_0,0.002822,0.001804,-0.098442,0.114925
beta_loc_4302_pop_0,-0.000060,0.000037,-0.106867,0.107734
beta_loc_4303_pop_0,-0.003265,-0.001739,-0.113769,0.099657
beta_loc_4304_pop_0,0.000247,0.000685,-0.110292,0.106660
beta_loc_4305_pop_0,0.000844,0.000385,-0.105819,0.108732
beta_loc_4306_pop_0,-0.000120,0.000096,-0.107932,0.106199
beta_loc_4307_pop_0,-0.002480,-0.001068,-0.113717,0.102549
beta_loc_4308_pop_0,-0.000885,-0.000736,-0.111904,0.106798
beta_loc_4309_pop_0,-0.002993,-0.002058,-0.113430,0.103475
beta_loc_4310_pop_0,0.000652,-0.000166,-0.105205,0.110342
beta_loc_4311_pop_0,0.003776,0.002240,-0.103351,0.114883
beta_loc_4312_pop_0,0.000682,0.000697,-0.108090,0.105811
beta_loc_4313_pop_0,0.000210,-0.000032,-0.106861,0.104606
beta_loc_4314_pop_0,-0.000744,-0.000597,-0.111904,0.109137
beta_loc_4315_pop_0,0.003737,0.002894,-0.102714,0.116271
beta_loc_4316_pop_0,0.000095,-0.000176,-0.107750,0.110641
beta_loc_4317_pop_0,-0.000792,-0.000782,-0.106192,0.108252
beta_loc_4318_pop_0,-0.000993,-0.000898,-0.109696,0.109239
beta_loc_4319_pop_0,0.005205,0.002856,-0.097459,0.120802
beta_loc_4320_pop_0,0.001232,0.001039,-0.104047,0.106414
beta_loc_4321_pop_0,0.000589,0.000155,-0.108568,0.111896
beta_loc_4322_pop_0,-0.000025,0.000249,-0.112502,0.109517
beta_loc_4323_pop_0,0.000019,-0.000238,-0.104090,0.106595
beta_loc_4324_pop_0,-0.000897,0.000082,-0.112708,0.106863
beta_loc_4325_pop_0,-0.000946,-0.000840,-0.107430,0.101248
beta_loc_4326_pop_0,-0.000197,-0.000536,-0.109615,0.108148
beta_loc_4327_pop_0,0.004394,0.002665,-0.099673,0.117998
beta_loc_4328_pop_0,-0.000686,-0.000699,-0.109700,0.109300
beta_loc_4329_pop_0,-0.000338,0.000099,-0.109080,0.106535
beta_loc_4330_pop_0,-0.000292,0.000210,-0.105743,0.109746
beta_loc_4331_pop_0,-0.002206,-0.000701,-0.113847,0.098180
beta_loc_4332_pop_0,-0.000421,-0.000484,-0.109569,0.110360
beta_loc_4333_pop_0,0.000402,0.000726,-0.107916,0.108811
beta_loc_4334_pop_0,0.000514,0.000350,-0.106872,0.111587
beta_loc_4335_pop_0,-0.001136,-0.000620,-0.109253,0.108565
beta_loc_4336_pop_0,-0.000701,-0.000461,-0.111304,0.107024
beta_loc_4337_pop_0,0.000370,0.000046,-0.103080,0.111010
beta_loc_4338_pop_0,0.000515,-0.000147,-0.107510,0.107497
beta_loc_4339_pop_0,0.000352,-0.000037,-0.105378,0.109476
beta_loc_4340_pop_0,0.006108,0.003976,-0.095725,0.120289
beta_loc_4341_pop_0,0.000440,0.000320,-0.106940,0.109272
beta_loc_4342_pop_0,-0.000029,0.000414,-0.111535,0.109771
beta_loc_4343_pop_0,-0.000247,0.000074,-0.108103,0.106721
beta_loc_4344_pop_0,0.005851,0.004188,-0.098442,0.120406
beta_loc_4345_pop_0,-0.000474,-0.000156,-0.108167,0.107884
beta_loc_4346_pop_0,-0.000326,-0.000985,-0.110426,0.109934
beta_loc_4347_pop_0,0.000511,0.000629,-0.103791,0.107557
beta_loc_4348_pop_0,-0.000058,0.000497,-0.107729,0.104876
beta_loc_4349_pop_0,0.000953,0.000642,-0.109695,0.107796
beta_loc_4350_pop_0,0.005792,0.003643,-0.098397,0.118965
beta_loc_4351_pop_0,-0.000572,-0.000260,-0.108509,0.105587
beta_loc_4352_pop_0,-0.000233,-0.000744,-0.106439,0.107717
beta_loc_4353_pop_0,-0.000518,-0.000474,-0.107405,0.108753
beta_loc_4354_pop_0,0.000206,0.000078,-0.111434,0.109365
beta_loc_4355_pop_0,0.000638,0.000453,-0.103749,0.108444
beta_loc_4356_pop_0,-0.000079,-0.000085,-0.107186,0.104989
beta_loc_4357_pop_0,0.005329,0.003756,-0.093668,0.119334
beta_loc_4358_pop_0,-0.002054,-0.001785,-0.111478,0.107751
beta_loc_4359_pop_0,-0.001134,0.000094,-0.113482,0.104159
beta_loc_4360_pop_0,-0.000357,0.000083,-0.109676,0.106615
beta_loc_4361_pop_0,-0.004998,-0.003509,-0.116223,0.097933
beta_loc_4362_pop_0,0.000121,0.000002,-0.110946,0.107491
beta_loc_4363_pop_0,-0.000341,-0.000349,-0.110469,0.110775
beta_loc_4364_pop_0,0.001904,0.001043,-0.105171,0.113273
beta_loc_4365_pop_0,0.000247,0.000023,-0.108601,0.108919
beta_loc_4366_pop_0,0.000581,0.000460,-0.110746,0.108560
beta_loc_4367_pop_0,0.001443,0.000810,-0.106254,0.111959
beta_loc_4368_pop_0,-0.000138,0.000019,-0.106802,0.105715
beta_loc_4369_pop_0,-0.000927,-0.000842,-0.111778,0.106162
beta_loc_4370_pop_0,-0.000043,-0.000475,-0.110441,0.111251
beta_loc_4371_pop_0,-0.003582,-0.002714,-0.112698,0.100090
beta_loc_4372_pop_0,-0.003295,-0.002596,-0.115053,0.100022
beta_loc_4373_pop_0,-0.001338,-0.000565,-0.110940,0.103114
beta_loc_4374_pop_0,0.000240,-0.000153,-0.105404,0.107850
beta_loc_4375_pop_0,0.001244,0.001335,-0.104379,0.110517
beta_loc_4376_pop_0,-0.002900,-0.002299,-0.112553,0.100801
beta_loc_4377_pop_0,0.000432,0.000220,-0.104741,0.108233
beta_loc_4378_pop_0,0.000522,0.000727,-0.108326,0.106253
beta_loc_4379_pop_0,0.000427,0.000298,-0.105971,0.107580
beta_loc_4380_pop_0,0.000589,0.000432,-0.104828,0.110800
beta_loc_4381_pop_0,-0.000072,0.000202,-0.109397,0.111207
beta_loc_4382_pop_0,0.000567,0.000361,-0.110419,0.112092
beta_loc_4383_pop_0,-0.000950,-0.000657,-0.106194,0.101843
beta_loc_4384_pop_0,0.000819,0.000611,-0.108140,0.107705
beta_loc_4385_pop_0,-0.000215,-0.000311,-0.108681,0.106230
beta_loc_4386_pop_0,-0.000120,-0.000029,-0.110293,0.110370
beta_loc_4387_pop_0,0.000122,-0.000009,-0.108514,0.107625
beta_loc_4388_pop_0,0.001424,0.000609,-0.106847,0.110544
beta_loc_4389_pop_0,-0.000470,-0.000529,-0.108983,0.107978
beta_loc_4390_pop_0,0.000214,0.000161,-0.109008,0.108948
beta_loc_4391_pop_0,-0.000761,-0.000437,-0.107920,0.104469
